studentCode,StudentName,modeoftransport,Distance,Emission
5323,Gerda,Bus,427,78.6
5324,Gael,Motor Bike,325,38.83
5325,Tuckie,E-scooter,39,75.95
5326,Natalina,Bus,97,99.1
5327,Celia,Car,5,87.3
5328,Beverlee,Walk,379,0
5329,Lorilyn,E-scooter,313,55.06
5330,Somerset,E-scooter,330,59.56
5331,Georas,Bike,28,0
5332,De witt,Bike,46,0
5333,Jocelin,Train,377,51.27
5334,Llewellyn,Motor Bike,206,1.22
5335,Thedrick,Motor Bike,384,96.88
5336,Forbes,Motor Bike,271,38.19
5337,Dane,E-scooter,417,7.35
5338,Cecile,Motor Bike,329,71.31
5339,Kristen,Car,316,41.89
5340,Althea,Walk,487,0
5341,Thayne,Walk,160,0
5342,Jean,Motor Bike,144,61.01
5343,Mattie,Car,287,67.88
5344,Eduardo,Bike,64,0
5345,Cindy,E-scooter,404,60.09
5346,Terri,Train,190,98.26
5347,Britt,Car,270,83.86
5348,Shaine,Train,394,34.27
5349,Korella,Bus,0,81.88
5350,Burnaby,Car,465,63.67
5351,Nicolette,E-scooter,331,73.36
5352,Kristin,Train,388,58.61
5353,Tanya,Bus,466,57.11
5354,Zorana,Car,418,96.74
5355,Jerry,Walk,208,0
5356,Jerrylee,Train,107,11.6
5357,Cornela,Train,98,76.18
5358,Gawen,Motor Bike,89,64.2
5359,Stephan,Car,177,89.26
5360,Mackenzie,Bike,453,0
5361,Christie,Car,79,97.56
5362,Loreen,Car,182,21.45
5363,Calla,Bike,357,0
5364,Gerry,Bike,172,0
5365,Adelind,Motor Bike,269,58.82
5366,Kermie,Bike,34,0
5367,Janeczka,Bus,413,88.95
5368,Courtney,E-scooter,434,85.87
5369,Konstantine,Motor Bike,229,43.96
5370,Kirstyn,Bus,191,53.04
5371,Obed,E-scooter,215,24.41
5372,Johnette,Motor Bike,330,97.26
5373,Alastair,Bus,279,77.56
5374,Milzie,Motor Bike,230,77.41
5375,Arlyn,Train,57,55.64
5376,Jennica,Bike,8,0
5377,Myrta,Walk,451,0
5378,Kandy,Car,7,2
5379,Stoddard,Bike,268,0
5380,Marylynne,Walk,490,0
5381,Stefano,Bus,179,94
5382,Terencio,E-scooter,361,53.36
5383,Tomi,Car,431,54.39
5384,Karry,Train,459,85.81
5385,Jonis,Bus,108,53.59
5386,Oswell,Bike,85,0
5387,Neill,Walk,277,0
5388,Buddy,Walk,395,0
5389,Adham,Walk,192,0
5390,Dedra,Train,302,7.39
5391,Phylys,Walk,37,0
5392,Janek,Motor Bike,323,91.49
5393,Kora,Bike,336,0
5394,Kimberlee,Motor Bike,150,83.41
5395,Astrix,Walk,70,0
5396,Trevor,Car,296,80.97
5397,Em,Bus,75,88.93
5398,Wilone,E-scooter,286,17.14
5399,Dori,Bus,129,66.8
5400,Hogan,E-scooter,69,20.95
5401,Randi,Train,386,15.41
5402,Wilfrid,Walk,496,0
5403,Arabela,E-scooter,192,58.9
5404,Maud,Car,217,2.27
5405,Nevsa,Train,113,25.04
5406,Allegra,Motor Bike,171,93.63
5407,Milli,Walk,73,0
5408,Cherri,E-scooter,47,9.42
5409,Benito,E-scooter,431,92.78
5410,Ramon,Bus,372,69.59
5411,Ninetta,Motor Bike,250,9.38
5412,Daphene,Bike,349,0
5413,Pinchas,Bus,114,73.9
5414,Hephzibah,Walk,112,0
5415,Bettina,Walk,451,0
5416,Michaella,Bike,389,0
5417,Sukey,Train,379,86.28
5418,Albertine,Train,307,30.84
5419,Felice,Car,129,80.23
5420,Agatha,Bus,375,4.75
5421,Jo-ann,Bus,39,94.73
5422,Maddi,Walk,56,0
5423,Merrel,Bike,94,0
5424,Sidonnie,Walk,318,0
5425,Tiena,Bus,122,90.13
5426,Arlyn,Walk,242,0
5427,Tove,Walk,400,0
5428,Horatia,Bike,490,0
5429,Con,E-scooter,31,69.41
5430,Rosina,E-scooter,490,46.26
5431,Mendy,Bus,311,77.57
5432,Isaac,Car,478,77.64
5433,Corette,Bus,279,64.53
5434,Flss,Car,311,5.58
5435,Lottie,Car,296,65.58
5436,Kim,Walk,11,0
5437,Emmett,Train,128,89.4
5438,Chance,Car,204,38.6
5439,Roma,Motor Bike,65,60.14
5440,Rodge,Bike,114,0
5441,June,Motor Bike,357,63.26
5442,Corabelle,Walk,207,0
5443,Aguistin,Train,435,4.03
5444,Obie,Bike,161,0
5445,Petrina,Bike,408,0
5446,Cosme,Bus,34,1.68
5447,Cooper,Bike,327,0
5448,Charmaine,E-scooter,121,28.15
5449,Kimmi,Bike,213,0
5450,Philomena,Motor Bike,168,59.66
5451,Mavis,E-scooter,0,41.62
5452,Evvie,E-scooter,265,86.26
5453,Ermin,E-scooter,118,57.81
5454,Beale,Motor Bike,342,37.89
5455,Waldon,Bike,264,0
5456,Jacquenetta,Train,59,76.51
5457,Tersina,Train,266,49.51
5458,Ermentrude,Walk,6,0
5459,Ethe,Bike,461,0
5460,Foster,Walk,5,0
5461,Milty,Train,370,11.68
5462,Herman,Motor Bike,431,46.38
5463,Quinta,Bike,439,0
5464,Nydia,Car,0,71.61
5465,Lonnard,Walk,8,0
5466,Bonnie,Motor Bike,389,27.43
5467,Pepe,Train,79,24.57
5468,Gannie,Motor Bike,40,43.81
5469,Lorri,Motor Bike,198,97.47
5470,Dusty,Motor Bike,274,78.53
5471,Rubin,Car,161,14.26
5472,Harmonie,Bike,389,0
5473,Jeanna,Bus,446,61.81
5474,Ferdinand,Car,199,42.3
5475,Lynnet,Bike,477,0
5476,Noellyn,E-scooter,467,40.54
5477,Jaine,E-scooter,52,93.39
5478,Gwyn,E-scooter,138,40.26
5479,Annabela,Bus,121,98.44
5480,Sven,Bus,83,83.17
5481,Sophia,Motor Bike,347,56.46
5482,Winnie,Bus,464,4.37
5483,Ingamar,Car,86,96.47
5484,Gay,Train,377,58.94
5485,Charisse,Walk,248,0
5486,Ario,Bike,262,0
5487,Holden,Bus,210,55.35
5488,Thorndike,Walk,403,0
5489,Price,Car,301,73.49
5490,Paco,Motor Bike,317,43.33
5491,Simmonds,Bike,95,0
5492,Katya,E-scooter,278,1.99
5493,Cos,Bus,243,97.39
5494,Gussy,Car,178,68.61
5495,Ilene,Bike,308,0
5496,Todd,Car,47,70.24
5497,Tanney,E-scooter,354,23.37
5498,Garnette,Car,238,23.96
5499,Chickie,Bus,240,41.58
5500,Deirdre,Bus,173,45.91
5501,Clarey,Motor Bike,83,15.95
5502,Katrine,Bike,290,0
5503,Rozanne,Bike,137,0
5504,Gabbie,Bus,289,77.28
5505,Audrie,Train,453,92.95
5506,Lewes,E-scooter,360,37.25
5507,Mirilla,Motor Bike,75,12.86
5508,Cart,Bus,224,56.19
5509,Chelsy,Motor Bike,20,94.82
5510,Elfreda,Train,353,82.74
5511,Kinnie,Walk,437,0
5512,Jenn,Bike,107,0
5513,Orland,Bus,175,58.02
5514,Rosina,Bus,360,15.35
5515,Lauri,Car,122,57.68
5516,Herman,Bus,471,22.74
5517,Meridel,Motor Bike,336,44.72
5518,Gan,Bike,352,0
5519,Anthiathia,Walk,160,0
5520,Weidar,Car,493,1.49
5521,Kermie,Bike,45,0
5522,Gal,Bus,241,9.64
5523,Jocelin,Motor Bike,388,54.28
5524,Farlie,Car,17,60.68
5525,Drona,Bike,413,0
5526,Myrah,Car,153,41.81
5527,Jacinthe,Walk,159,0
5528,Taddeo,Bike,323,0
5529,Alicea,Bus,111,5.72
5530,Marthe,Train,115,65.6
5531,Wayland,E-scooter,208,62.37
5532,Edgardo,Bike,455,0
5533,Nolly,Walk,481,0
5534,Esme,Motor Bike,166,56.3
5535,Falkner,Walk,219,0
5536,Dannie,Motor Bike,310,82.72
5537,Kacie,Motor Bike,364,13.03
5538,Drusie,Car,204,98.96
5539,Muire,Motor Bike,56,23.82
5540,Gawen,Bike,323,0
5541,Filmore,Motor Bike,53,59.19
5542,Sibbie,Motor Bike,264,80.41
5543,Judon,Train,119,71.14
5544,Jessee,E-scooter,133,47.09
5545,Lesly,E-scooter,417,62.76
5546,Liza,Car,309,81.05
5547,Yurik,Train,245,75.84
5548,Andrus,Walk,450,0
5549,Morgun,Car,459,94.52
5550,Alvinia,Bus,153,91
5551,Mohammed,Train,119,8.51
5552,Babita,E-scooter,206,99.4
5553,Cissy,Walk,175,0
5554,Arley,Motor Bike,232,38.43
5555,Esma,Bus,31,38.33
5556,Analise,Walk,495,0
5557,Jessie,Motor Bike,419,99.41
5558,Ado,Bike,97,0
5559,Orazio,Motor Bike,415,34.54
5560,Garold,Car,398,81.88
5561,Brigitta,E-scooter,230,60.7
5562,Noni,Train,251,49.07
5563,Storm,Bike,320,0
5564,Hyman,Bus,170,24.93
5565,Karlan,E-scooter,231,38.75
5566,Pepito,Motor Bike,432,98.08
5567,Maighdiln,Bike,237,0
5568,Skipton,Bus,221,48.86
5569,Guillermo,Bus,158,98.81
5570,Brent,Bike,104,0
5571,Carlita,Motor Bike,146,31.26
5572,Aurel,Walk,96,0
5573,Flossi,Walk,476,0
5574,Shalna,Motor Bike,225,68.24
5575,Paula,E-scooter,147,69.52
5576,Yankee,E-scooter,342,17.47
5577,Linette,Train,130,3.8
5578,Agnese,Motor Bike,492,73.45
5579,Orran,Bus,279,97.13
5580,Carney,Bus,200,57.23
5581,Cyndy,Train,108,70.23
5582,Sean,Bike,324,0
5583,Ogdan,E-scooter,221,53.16
5584,Adela,Bus,302,55.07
5585,Lydon,Walk,255,0
5586,Lorilee,Train,231,93.72
5587,Lanni,Motor Bike,0,30.69
5588,Westbrooke,Bike,0,0
5589,Torrey,Train,437,44.37
5590,Eldredge,Car,237,19.04
5591,Natale,Car,465,21.48
5592,Tabbatha,Car,180,52.46
5593,Allister,Train,299,91.86
5594,Philip,Bus,282,6.66
5595,Zachariah,Motor Bike,324,43.33
5596,Kirsten,E-scooter,394,14.86
5597,Dicky,Car,249,41.99
5598,Lenka,Train,156,46.3
5599,Marita,Walk,121,0
5600,Addie,Bike,356,0
5601,Marge,E-scooter,244,5.19
5602,Gustavo,Car,34,15.29
5603,Ealasaid,Train,335,25.12
5604,Tomlin,Motor Bike,183,79.6
5605,Nissy,Motor Bike,363,61.71
5606,Janek,Bus,65,77.34
5607,Carlina,Walk,131,0
5608,Erik,Walk,144,0
5609,Felice,Train,20,41.78
5610,Nolan,E-scooter,224,64.14
5611,Marj,Walk,484,0
5612,Thaxter,Motor Bike,478,14.88
5613,Gian,Motor Bike,353,41.6
5614,Laney,Bus,12,19.06
5615,Deedee,Bike,481,0
5616,Kaleb,Car,391,91.42
5617,Chadwick,Car,2,15.54
5618,Tome,Motor Bike,364,14.85
5619,Carly,Bike,321,0
5620,Jordan,Bike,444,0
5621,Darb,Bus,165,96
5622,Cort,Train,156,12.51
5623,Merrie,Train,249,86.2
5624,Raddy,Car,263,17.95
5625,Bernadette,Motor Bike,328,7.32
5626,Clemens,Bike,380,0
5627,Costa,Train,109,42.57
5628,Miner,Train,155,81.17
5629,Karney,Bus,116,54.13
5630,Thelma,E-scooter,275,68.93
5631,Putnem,Bike,68,0
5632,Valle,Walk,138,0
5633,Ulla,Bike,482,0
5634,Anette,Motor Bike,226,21.23
5635,Andreana,Walk,365,0
5636,Arlie,Bus,43,5.79
5637,Rodge,Walk,110,0
5638,Laurice,Bike,212,0
5639,Saunderson,Bus,491,41.58
5640,Herb,Train,38,61.81
5641,Nita,Bike,264,0
5642,Britteny,Train,38,3.69
5643,Gabbie,Bike,451,0
5644,Hamnet,Bike,48,0
5645,Marthe,Walk,207,0
5646,Gussie,Motor Bike,392,65.2
5647,Eduino,Walk,493,0
5648,Papageno,Walk,449,0
5649,Michele,Train,52,74.68
5650,Nada,Walk,55,0
5651,Orella,Motor Bike,394,65.02
5652,Lev,Train,1,21.76
5653,Cindee,Bus,79,32.47
5654,Rolf,Bus,312,36.2
5655,Ollie,Bike,202,0
5656,Ragnar,Motor Bike,392,72.59
5657,Joly,Car,70,71.64
5658,Eustacia,Train,442,99.19
5659,Maud,Car,448,3.14
5660,Brena,Walk,283,0
5661,Bessy,Walk,129,0
5662,Brianne,Car,216,94.95
5663,Julio,Bike,135,0
5664,Olia,Motor Bike,277,87.83
5665,Tansy,Walk,301,0
5666,Wilmette,Bus,322,64.36
5667,Beckie,Walk,161,0
5668,Yoshiko,Car,362,87.01
5669,Gratia,Motor Bike,376,84.78
5670,Leonidas,Bike,282,0
5671,Thaine,Train,246,30.12
5672,Jyoti,Bus,458,46.85
5673,Gaston,Bike,471,0
5674,Amelia,Train,494,91.89
5675,Merci,Bike,68,0
5676,Amandi,Bike,375,0
5677,Klarika,Motor Bike,387,38.93
5678,Arron,Car,121,64.95
5679,Fawn,Bike,178,0
5680,Chuck,Car,143,37.27
5681,Loren,Bus,388,9.62
5682,Urbano,Motor Bike,455,59.47
5683,Ermanno,Walk,13,0
5684,Jerrie,E-scooter,460,74.87
5685,Devon,Car,347,23.49
5686,Caro,E-scooter,500,69.28
5687,Tootsie,Motor Bike,68,82.9
5688,Marchall,Bus,413,38.17
5689,Blondell,E-scooter,322,27.61
5690,Roderich,Train,400,18.17
5691,Johnny,Train,319,36.8
5692,Cicely,E-scooter,500,95.34
5693,Kellsie,Train,219,16.08
5694,Nicola,Car,373,40.6
5695,Tybi,E-scooter,279,37.01
5696,Adamo,Walk,406,0
5697,Gary,E-scooter,207,77.96
5698,Paige,Bus,492,32.67
5699,Larine,Bike,234,0
5700,Sybille,Bus,13,12.62
5701,Bert,E-scooter,322,2.3
5702,Dulce,Bus,336,89.77
5703,Reid,E-scooter,243,0.57
5704,Connor,E-scooter,270,64.49
5705,Parrnell,E-scooter,218,74.08
5706,Blake,Motor Bike,29,51.89
5707,Mathilde,E-scooter,127,12.23
5708,Heda,Motor Bike,481,5.63
5709,Janeta,E-scooter,500,64.18
5710,Kari,Motor Bike,290,87.76
5711,Gray,E-scooter,101,67.54
5712,Agatha,Motor Bike,0,43.66
5713,Juana,Train,191,72.02
5714,Hamnet,Bus,326,39.64
5715,Eb,Train,68,18.21
5716,Brunhilda,Train,324,0.64
5717,Obidiah,Walk,310,0
5718,Ashby,Train,90,22.63
5719,Rubie,Bus,320,2.68
5720,Trefor,Walk,143,0
5721,Marabel,Train,95,24.46
5722,Consalve,Walk,464,0
5723,Malachi,Motor Bike,22,1.88
5724,Dale,Bike,61,0
5725,Clari,Train,108,46.94
5726,Blithe,Car,184,96.07
5727,Hedvig,Car,60,90.78
5728,Rhonda,Car,85,68.19
5729,Abbye,Walk,192,0
5730,Damian,E-scooter,414,10.06
5731,Francyne,E-scooter,112,24.44
5732,Lorelei,Bike,52,0
5733,Katleen,E-scooter,16,26.84
5734,Matteo,Bus,164,76.09
5735,Brandy,Car,366,16.16
5736,Timmy,Motor Bike,107,32.29
5737,Shina,Motor Bike,243,31.64
5738,Phebe,Car,346,92.14
5739,Aurie,Bike,26,0
5740,Annelise,E-scooter,468,33.19
5741,Paten,E-scooter,375,22.52
5742,Marietta,Train,158,19.68
5743,Shela,Bus,408,78.03
5744,Nikos,Car,261,5.81
5745,Tonya,Walk,211,0
5746,Cassi,Bike,419,0
5747,Julee,Bike,10,0
5748,Thomasa,Car,220,46.71
5749,Jobie,Bike,292,0
5750,Teri,Train,468,50.39
5751,Creigh,Train,265,13.51
5752,Esta,Train,154,52.9
5753,Aryn,Motor Bike,336,18.27
5754,Kirbie,Car,307,95.01
5755,Zsazsa,Walk,354,0
5756,Ignaz,E-scooter,5,49.61
5757,Anabel,Car,285,40.53
5758,Wittie,Train,442,13.07
5759,Earlie,Walk,222,0
5760,Gerry,Bus,200,80.44
5761,Stillmann,Car,377,28.87
5762,Abner,Motor Bike,370,96.74
5763,Talbot,E-scooter,392,37.17
5764,Weber,Walk,403,0
5765,Mureil,Motor Bike,419,25.05
5766,Lorrie,Car,0,60.91
5767,Milly,Car,283,4.22
5768,Sena,E-scooter,391,86.66
5769,Menard,E-scooter,42,71.28
5770,Arthur,Walk,394,0
5771,Corey,E-scooter,309,16.99
5772,Sarine,Bike,391,0
5773,Brandyn,Bike,54,0
5774,Kirsti,Train,416,73.75
5775,Alisa,Bus,14,50.15
5776,Ettie,E-scooter,353,34.63
5777,Lanna,Car,16,77.59
5778,Trudy,Bike,492,0
5779,Levi,Motor Bike,147,18.09
5780,Nealy,Bike,284,0
5781,Rae,Bus,86,28.86
5782,Rici,Walk,418,0
5783,Lauryn,Car,158,98.43
5784,Erma,Walk,214,0
5785,Albertine,Car,396,86.05
5786,Cacilia,Motor Bike,363,25.09
5787,Crissie,Motor Bike,327,77.54
5788,Grissel,Train,393,38.68
5789,Daniel,Train,148,9.21
5790,Isak,Walk,177,0
5791,Esra,Walk,437,0
5792,Karlotte,Motor Bike,84,34.73
5793,Kele,Walk,248,0
5794,Glenda,Train,266,37.31
5795,Rafaelita,E-scooter,138,68.35
5796,Jacquelin,Bus,421,91.43
5797,Kaspar,Car,257,54.41
5798,Dalila,Bike,317,0
5799,Trish,Bike,338,0
5800,Roanna,Train,459,75.57
5801,Sterne,Bike,44,0
5802,Hadria,Motor Bike,114,39.15
5803,Kienan,Car,0,57.7
5804,Milissent,Bike,230,0
5805,Cord,Walk,157,0
5806,Sibley,Car,106,62.93
5807,Holly-anne,Bike,126,0
5808,Robinson,Train,251,81.9
5809,Berny,Bus,409,52.2
5810,Lance,Train,81,16.94
5811,Carrol,Car,40,43.37
5812,Ann,Bike,466,0
5813,Ronalda,Bike,467,0
5814,Sharron,Bus,490,58.42
5815,Phelia,Motor Bike,473,42.56
5816,Booth,Motor Bike,449,37.48
5817,Mackenzie,Bike,208,0
5818,Myrtle,Bus,389,98.74
5819,Lizzy,Bus,207,6.48
5820,Maximilianus,Walk,497,0
5821,Doreen,Car,450,11.66
5822,Kathlin,Train,75,52.53
5823,Ros,Walk,112,0
5824,Rae,Train,12,34.37
5825,Elias,Motor Bike,467,37.2
5826,Alidia,Train,146,31.82
5827,Carlee,E-scooter,305,89.87
5828,Carie,Train,55,59.12
5829,Jarred,Bus,386,13.67
5830,Dilly,Motor Bike,341,7.36
5831,Cecilio,E-scooter,426,85.51
5832,Minette,Train,395,69.88
5833,Xenia,Car,3,91.61
5834,Reidar,E-scooter,34,72.5
5835,Layney,Motor Bike,274,88.44
5836,Marline,Train,340,24.06
5837,Ansell,Bus,351,44.4
5838,Mikkel,E-scooter,287,60.63
5839,Arabel,E-scooter,390,30.81
5840,Cherianne,Bus,444,36.27
5841,Hilarius,Train,209,97.27
5842,June,Bike,44,0
5843,Josiah,Motor Bike,249,11.27
5844,Jolynn,Walk,79,0
5845,Adorne,Bike,5,0
5846,Steffane,Car,430,4.32
5847,Leelah,Motor Bike,104,17.95
5848,Jocelyne,Walk,225,0
5849,Illa,Train,480,55.45
5850,Odelinda,Car,371,93.33
5851,Boigie,E-scooter,56,98.25
5852,Granville,Bus,341,32.88
5853,Terencio,Car,456,0.25
5854,Cyrus,Train,405,10.41
5855,Agosto,Motor Bike,379,20.54
5856,Morry,Bus,476,63.3
5857,Burgess,E-scooter,500,75.25
5858,Karlyn,Walk,152,0
5859,Arleta,Bus,86,86.71
5860,Xavier,Bike,216,0
5861,Wylie,Motor Bike,200,38.13
5862,Adella,Train,225,10.16
5863,Tabina,Car,115,9.7
5864,Malanie,Walk,107,0
5865,Cecilia,E-scooter,253,84.13
5866,Bob,E-scooter,202,13.61
5867,Frank,Walk,0,0
5868,Jessika,Walk,198,0
5869,Fanechka,Bike,84,0
5870,Nonie,Walk,49,0
5871,Demott,Motor Bike,462,56.82
5872,Claire,Bike,153,0
5873,Zarla,Walk,116,0
5874,Tadio,E-scooter,272,31.36
5875,Alisa,Walk,438,0
5876,Joshuah,Bus,67,4.65
5877,Karola,E-scooter,295,82.53
5878,Ozzie,Bike,500,0
5879,Humphrey,Car,370,62.81
5880,Inesita,Walk,17,0
5881,Alvina,Bus,308,91.31
5882,Jan,Train,269,40.08
5883,Martyn,Walk,389,0
5884,Hugh,E-scooter,451,21
5885,Merlina,Train,302,41.35
5886,Vita,Train,344,55.89
5887,Garnette,Motor Bike,423,49.24
5888,Erik,Bus,371,98.18
5889,Winni,Motor Bike,387,12.93
5890,Anna-maria,Walk,313,0
5891,Jase,Motor Bike,9,15.27
5892,Gamaliel,Bus,68,98.42
5893,Ernestine,E-scooter,139,88.54
5894,Carline,Walk,277,0
5895,Horton,Bike,258,0
5896,Alexandra,E-scooter,173,9.63
5897,Henrieta,Motor Bike,240,35.69
5898,Prudence,Bike,46,0
5899,Farlay,E-scooter,32,59.7
5900,Catie,Bus,171,90.93
5901,Zerk,E-scooter,464,32.19
5902,Eward,E-scooter,245,32.41
5903,Cordie,Bike,33,0
5904,Bradly,E-scooter,438,86.79
5905,Easter,Motor Bike,249,71.82
5906,Andeee,Car,165,11.33
5907,Minor,Walk,177,0
5908,Ann-marie,Walk,1,0
5909,Melodie,E-scooter,202,15.66
5910,Caty,E-scooter,449,11.01
5911,Arch,Bus,415,24.87
5912,Florenza,E-scooter,102,79.35
5913,Domini,Walk,409,0
5914,Erasmus,Bus,223,9.05
5915,Candice,Bus,322,36.87
5916,Amory,Car,308,31.08
5917,Herta,Train,1,41.73
5918,Hope,Motor Bike,129,48
5919,Josias,Car,9,79.81
5920,Drusy,Motor Bike,118,84.26
5921,Cthrine,Motor Bike,187,31.48
5922,Homerus,E-scooter,376,52.92
5923,Mortie,Train,226,11.17
5924,Ginelle,Bus,495,36.25
5925,Nonna,Walk,113,0
5926,Fee,E-scooter,191,59.65
5927,Libbey,Bus,163,45.92
5928,Romola,Motor Bike,378,42.25
5929,Sabine,Bike,413,0
5930,Devlin,Walk,268,0
5931,Kristel,Car,255,37.78
5932,Jeni,E-scooter,472,35.46
5933,Sioux,Bike,348,0
5934,Langston,Bike,147,0
5935,Donall,Car,193,37.98
5936,Jaynell,Train,468,3.46
5937,Minna,Train,260,31.46
5938,Melina,Bike,34,0
5939,Claire,Bike,224,0
5940,Esther,Motor Bike,377,56.71
5941,Brooke,Walk,256,0
5942,Sabrina,Motor Bike,390,7.12
5943,Robinia,Walk,99,0
5944,Bobbie,Walk,37,0
5945,Modestia,E-scooter,371,41.27
5946,Marven,Walk,252,0
5947,Andromache,Bus,263,22.07
5948,Eunice,Bike,489,0
5949,Darin,Motor Bike,128,63.27
5950,Rogers,Bus,302,98.52
5951,Kirbie,Bus,161,91.07
5952,Yancy,Car,371,50.03
5953,Melonie,Bike,9,0
5954,Clare,Car,264,97.2
5955,Yolanda,Walk,420,0
5956,Gabriele,Walk,216,0
5957,Kin,Motor Bike,18,49.14
5958,Renie,Bike,284,0
5959,Oren,Bike,233,0
5960,Lacee,Walk,331,0
5961,Ruttger,Walk,292,0
5962,Romain,E-scooter,142,89.5
5963,Antonio,Walk,358,0
5964,Alfi,Bike,15,0
5965,Jo-anne,Motor Bike,216,73.04
5966,Maximilianus,Car,35,12.68
5967,Ami,Motor Bike,368,98.78
5968,Gawain,Bus,369,45.03
5969,Veronike,Motor Bike,464,99.81
5970,Victor,Bus,47,17.38
5971,Beck,Bike,371,0
5972,Bernardina,Walk,86,0
5973,Ralph,Walk,230,0
5974,Quintina,Bike,222,0
5975,Benson,Motor Bike,114,4.56
5976,Isa,Walk,482,0
5977,Arabel,Bike,386,0
5978,Elwyn,Train,172,83.56
5979,Winnifred,Bike,340,0
5980,Penny,E-scooter,362,88.28
5981,Mable,Train,102,95.28
5982,Denyse,Motor Bike,145,73.78
5983,Jacquelin,Bike,137,0
5984,Whitaker,Bike,484,0
5985,Pammie,Motor Bike,370,52.7
5986,Torre,Walk,370,0
5987,Ulrike,E-scooter,30,30.55
5988,Brig,Bus,231,38.87
5989,Kelcey,Walk,308,0
5990,Eilis,Walk,300,0
5991,Barton,Train,179,68.59
5992,Bridie,Car,119,73.54
5993,Raquel,Bike,240,0
5994,Georgeta,Bus,191,57.71
5995,Leta,E-scooter,170,55.23
5996,Mindy,Bike,321,0
5997,Taite,Train,116,1.92
5998,Giacomo,Bike,396,0
5999,Jodie,Train,79,68.15
6000,Mike,Walk,141,0
6001,Sheila,E-scooter,5,80.71
6002,Priscella,E-scooter,410,35.73
6003,Neila,E-scooter,2,5.72
6004,Cally,Car,233,30.62
6005,Lelia,Car,418,46.67
6006,Tasia,Car,75,73.81
6007,Wayland,Car,447,73.17
6008,Butch,Motor Bike,43,37.15
6009,Laetitia,Motor Bike,26,21.33
6010,Danit,Motor Bike,148,98.21
6011,Leupold,Motor Bike,135,36.26
6012,Corissa,Car,93,87.31
6013,Burk,Train,330,45.19
6014,Barbaraanne,Walk,181,0
6015,Coreen,E-scooter,347,83.61
6016,Cyb,Train,308,37.21
6017,Deeann,E-scooter,93,65.28
6018,Rosemaria,E-scooter,400,53.96
6019,Kinsley,Motor Bike,56,81.86
6020,Barney,Bus,262,18.07
6021,Mable,Train,446,46.69
6022,Lurlene,Walk,19,0
6023,Gordy,Motor Bike,120,88.55
6024,Ralf,Bike,412,0
6025,Robinett,Motor Bike,116,7.35
6026,Tabor,Bike,411,0
6027,Tallie,Bike,41,0
6028,Almire,Bus,176,50.11
6029,Norah,Train,391,52.59
6030,Gloriana,E-scooter,374,85.34
6031,Vivien,Motor Bike,207,9.03
6032,Aguie,Car,26,19.22
6033,Niccolo,Train,7,68.71
6034,Tabitha,Car,197,94.54
6035,Carmelle,Train,151,66.39
6036,Samuele,Bike,46,0
6037,Elissa,Walk,354,0
6038,Fabian,Motor Bike,259,47.62
6039,Lelia,Car,7,61.42
6040,Dredi,Car,0,92.54
6041,Torrin,Bike,293,0
6042,Rickard,Walk,373,0
6043,Rachel,E-scooter,352,80.13
6044,Farica,Train,445,32.17
6045,Ursa,Motor Bike,310,17.37
6046,Richmound,Walk,227,0
6047,Mal,Bike,36,0
6048,Lodovico,Train,0,94.19
6049,Olwen,Motor Bike,206,72.61
6050,Callida,Motor Bike,343,66.85
6051,Codi,E-scooter,71,84.59
6052,Wolf,Train,10,19.47
6053,Betta,Train,76,65.52
6054,Randall,Bike,53,0
6055,Florella,Bus,494,45.98
6056,Farris,Bus,26,36.83
6057,Aleta,Walk,347,0
6058,Paulette,Train,413,52.9
6059,Nettie,Car,201,32.55
6060,Cordell,Train,188,62.51
6061,Robinson,Motor Bike,401,25.57
6062,Rahel,E-scooter,1,44.15
6063,Ettie,Motor Bike,122,0.79
6064,Alberta,Bus,272,20.65
6065,Neda,Train,56,21.98
6066,Rasla,Train,320,69.55
6067,Ivett,Bus,345,42.84
6068,Aili,E-scooter,259,45.63
6069,Lauritz,Bus,235,32.42
6070,Barnabe,Walk,97,0
6071,Jacquelyn,Walk,79,0
6072,Verney,Train,366,10.37
6073,Lark,Bus,499,78.81
6074,Gonzalo,Train,417,51.86
6075,Malia,Motor Bike,69,89.93
6076,Lane,Train,255,56.14
6077,Packston,E-scooter,98,50.07
6078,Caty,Bus,356,73.67
6079,Ajay,Car,421,35.41
6080,Wilburt,E-scooter,484,64.75
6081,Birgit,E-scooter,319,12.69
6082,Keary,Car,73,17.58
6083,Alfredo,Motor Bike,80,98.59
6084,Amata,Train,391,72.33
6085,Adlai,E-scooter,348,19.6
6086,Randal,Bike,455,0
6087,Phyllys,Car,79,43.18
6088,Denis,Train,452,42.36
6089,Rutherford,Bike,54,0
6090,Melina,Motor Bike,243,93.01
6091,Edan,Bus,292,24.63
6092,Paulie,Bike,199,0
6093,Faustina,Motor Bike,166,73.3
6094,Anthiathia,Walk,93,0
6095,Flemming,Car,186,2.45
6096,Casey,Train,217,20.94
6097,Tamas,Walk,342,0
6098,Clark,Walk,118,0
6099,Stephan,Walk,273,0
6100,Sunny,E-scooter,246,91.5
6101,Raddy,Bike,364,0
6102,Babs,Bike,138,0
6103,Haydon,Motor Bike,99,17.65
6104,Hedvige,E-scooter,220,79.33
6105,Huey,Motor Bike,142,37.2
